Wall time,Step,Value
1680896357.0210354,582,0.6765890717506409
1680896463.3379827,1165,0.6898793578147888
1680896569.9046547,1748,0.6990070343017578
1680896675.660726,2331,0.6949948668479919
1680896782.0793877,2914,0.6998426914215088
1680896888.7894526,3497,0.6988828182220459
1680896995.0852623,4080,0.697716236114502
1680897101.3599577,4663,0.7055867910385132
1680897207.7601237,5246,0.7032537460327148
1680897314.815648,5829,0.707763671875
1680897421.0085819,6412,0.7104700803756714
1680897527.3161204,6995,0.7137820720672607
1680897633.6841319,7578,0.7123243808746338
1680897740.0951612,8161,0.7108199596405029
1680897846.3860526,8744,0.7156307697296143
1680897953.452316,9327,0.7187760472297668
1680898060.2644768,9910,0.7223968505859375
1680898166.8603415,10493,0.7233959436416626
1680898273.8800776,11076,0.7165327668190002
1680898379.8368635,11659,0.7195826768875122
1680898485.3344514,12242,0.7205995917320251
1680898590.9162447,12825,0.7231126427650452
1680898696.548276,13408,0.7184268236160278
1680898802.0452466,13991,0.716883659362793
1680898907.6173398,14574,0.7192368507385254
1680899013.3023114,15157,0.7251783609390259
1680899118.7805364,15740,0.7260406017303467
1680899224.6437702,16323,0.7206368446350098
1680899330.7325115,16906,0.7251290082931519
1680899436.6465502,17489,0.7254412174224854
1680899543.0944834,18072,0.722305178642273
1680899648.825982,18655,0.7272146344184875
1680899754.7825944,19238,0.7304911017417908
1680899861.2209268,19821,0.7315359711647034
1680899967.1339195,20404,0.7287591695785522
1680900073.0710938,20987,0.7269618511199951
1680900178.7788508,21570,0.726184606552124
1680900284.8941305,22153,0.7298017740249634
1680900390.70425,22736,0.7374732494354248
1680900496.7680023,23319,0.7342076301574707
1680900602.6437237,23902,0.7324899435043335
1680900708.7275445,24485,0.735509991645813
1680900814.7314277,25068,0.7346243262290955
1680900920.900485,25651,0.7373178005218506
1680901026.9850624,26234,0.730817973613739
1680901133.6681857,26817,0.7321697473526001
1680901239.8272536,27400,0.7336556911468506
1680901346.3134933,27983,0.7153425216674805
1680901452.7110026,28566,0.7233090400695801
1680901558.7896004,29149,0.7229238152503967
1680901665.7420514,29732,0.7214077711105347
1680901771.6349282,30315,0.7143583297729492
1680901877.7561097,30898,0.7115516662597656
