Wall time,Step,Value
1680977210.461344,99,0.01771409995853901
1680977297.8771434,299,0.020606817677617073
1680977321.522182,349,0.020356450229883194
1680977345.2619514,399,0.020494529977440834
1680977390.8633668,499,0.020306458696722984
1680977413.541398,549,0.02191443368792534
1680977462.073775,599,0.021328967064619064
1680977574.564681,849,0.020859645679593086
1680977596.4594095,899,0.020920008420944214
1680977618.7439919,949,0.020825684070587158
1680977641.2546835,999,0.021472040563821793
1680977708.155325,1149,0.02160285972058773
1680977755.859459,1199,0.02148055098950863
1680977779.0655997,1249,0.021751919761300087
1680977801.290264,1299,0.021119587123394012
1680977845.6055589,1399,0.022542577236890793
1680977890.3230698,1499,0.02215960994362831
1680977912.610926,1549,0.02227855660021305
1680977935.3890438,1599,0.021982597187161446
1680977958.0875947,1649,0.021925877779722214
1680978053.4345877,1799,0.023708250373601913
1680978098.319365,1899,0.020960869267582893
1680978119.930668,1949,0.02235192432999611
1680978141.8739417,1999,0.022590624168515205
1680978163.5533066,2049,0.02119293436408043
1680978206.9861014,2149,0.021342935040593147
1680978228.8966625,2199,0.02299990877509117
1680978250.3738382,2249,0.022117897868156433
1680978363.204355,2449,0.022597866132855415
1680978384.9700036,2499,0.021861648187041283
1680978407.2401867,2549,0.022386005148291588
1680978430.0599887,2599,0.022798847407102585
1680978474.5091476,2699,0.022719815373420715
1680978631.1186059,2999,0.022303741425275803
1680978652.483317,3049,0.021854452788829803
1680978673.9341779,3099,0.02271192893385887
1680978695.7092357,3149,0.02291334792971611
1680978717.128065,3199,0.022449184209108353
1680978738.508093,3249,0.023435169830918312
1680978781.7990274,3349,0.022950034588575363
1680978803.440064,3399,0.022306503728032112
1680978872.1491046,3499,0.021363724023103714
1680978915.3250513,3599,0.0223956611007452
1680978982.8602493,3749,0.02212957665324211
1680979012.7580953,3799,0.023696787655353546
1680979036.5074499,3849,0.022865090519189835
1680979103.0539172,3999,0.023092661052942276
1680979124.691602,4049,0.02211916632950306
1680979236.7839184,4249,0.022779177874326706
1680979258.6256468,4299,0.02372330240905285
1680979280.0966814,4349,0.023643765598535538
1680979301.3509283,4399,0.023029863834381104
1680979323.12757,4449,0.022994257509708405
1680979366.4255145,4549,0.023122139275074005
1680979409.799057,4649,0.02300572395324707
1680979457.0232115,4699,0.0228690467774868
1680979478.3276143,4749,0.022734083235263824
1680979499.7547262,4799,0.023297477513551712
1680979543.1854026,4899,0.022968309000134468
1680979564.8381064,4949,0.024710707366466522
1680979586.2223809,4999,0.02275497280061245
1680979629.3846002,5099,0.023349851369857788
1680979651.0026455,5149,0.023264873772859573
1680979719.3629453,5249,0.0230695940554142
1680979741.3009892,5299,0.02249082550406456
1680979806.7650385,5449,0.023375067859888077
1680979828.3876448,5499,0.022498339414596558
1680979850.1952736,5549,0.022603534162044525
1680979871.5663896,5599,0.02273276261985302
1680979893.6232088,5649,0.02374887838959694
1680979916.1405423,5699,0.023562710732221603
1680979937.9215746,5749,0.022720199078321457
1680979959.4815967,5799,0.02308245375752449
1680980029.4348598,5899,0.02375846356153488
1680980051.9383957,5949,0.02293650433421135
1680980074.2464454,5999,0.023361898958683014
1680980096.1047163,6049,0.022250767797231674
1680980140.2285957,6149,0.023703303188085556
1680980161.9232328,6199,0.02330522984266281
1680980227.919443,6349,0.023106738924980164
1680980249.9668064,6399,0.022193551063537598
1680980341.4397554,6549,0.02335074543952942
1680980386.1878202,6649,0.023462718352675438
1680980408.3256063,6699,0.022121254354715347
1680980430.1384575,6749,0.02325856313109398
1680980451.8984,6799,0.022804591804742813
1680980473.8730092,6849,0.023441564291715622
1680980496.0950854,6899,0.022875936701893806
1680980517.624688,6949,0.023221490904688835
1680980588.0399356,7049,0.02441571094095707
1680980653.5025377,7199,0.022952813655138016
1680980697.942672,7299,0.024815678596496582
1680980764.714645,7449,0.022648885846138
1680980808.7166116,7549,0.023211007937788963
1680980857.1854072,7599,0.023202456533908844
